2032;Mavenir Systems (formerly 'airwide solutions')
2033;McKinney Lighting & Sound
2034;Whole Systems Design, Inc.
2035;O'Reilly Media, Inc.
2036;Quantum Corporation
2037;Ernst and Young LLP
2038;Teleware Oy
2039;Fiducia Informationszentrale AG Ian
2040;Kinetics, Inc.
2041;EMCEE Broadcast Products
2042;Clariant Corporation
2043;IEEE 802.5
2044;Open Development Corporation
2045;RFG SystemsRamon Ferreris
2046;Aspect Telecommunications
2047;Leo & Associates
2048;SoftLinx, Inc.
2049;Generale Bank
2050;Windward Technologies Inc.
2051;NetSolve, Inc.
2052;Xantel
2053;arago, Institut fuer komplexes Datenmanagement GmbH
2054;Kokusai Denshin Denwa Co., Ltd
2055;GILLAM-SATEL
2056;MOEBIUS SYSTEMS
2057;Financial Internet Technology
2058;MARC Systems
2059;Bova Gallery
2060;OSx Telecomunicacoes
2061;Telecom Solutions
2062;CyberIQ Systems
2063;Ardent Communications Corporation
2064;Aware, Inc.
2065;Racal Radio Limited
2066;Control Resources Corporation
2067;Advanced Fibre Communications (AFC)
2068;Elproma Electronica B.V.
2069;MTA SZTAKI
2070;Consensys Computers Inc
2071;Jade Digital Research Co.
2072;Byte This Interactive Pty.Ltd. Mike
2073;Financial Network Technologies Inc.
2074;BROKAT Informationssysteme GmbH
2075;MediaWise Networks
2076;Future Software
2077;Commit Information Systems
2078;Virtual Access Ltd
2079;JDS FITEL Inc.
2080;IPM DATACOM
2081;StarBurst Communications Corporation Kevin
2082;Tollgrade Communications, Inc.
2083;Orange Services US
2084;Sanken Electric Co., Ltd.
2085;Isolation Systems Limited
2086;AVIDIA Systems, Inc.
2087;Cidera-Mainstream Services
2088;Radstone Technology Plc
2089;Philips Business Communications
2090;FMS Services
2091;Supernova Communications
2092;Murphy & Murphy Real Estate
2093;Multi-Platform Information Systems
2094;Allegro Consultants, Inc.
2095;AIAB
2096;Preview Multimedia Services
2097;Access Beyond
2098;SunBurst Technology, Inc.
2099;sotas
2100;CyberSouls Eternal Life Systems Inc.
2101;HANWHA CORP./TELECOM
2102;COMET TELECOMMUNICATIONS INC
2103;CARY SYSTEMS, Inc.
2104;Peerless Systems Corp Frank
2105;Adicom Wireless, Inc
2106;High Technology Software Corp
2107;Lynk
2108;Robin's Limousine
2109;Secant Network Tech
2110;Orion Pictures Corporation
2111;Global Village Communication, Inc.
2112;ioWave, Inc.
2113;Signals and Semaphores
2114;Mayo Foundation
2115;KRONE AG
2116;Computer Networking Resources, Inc
2117;Telenetworks
2118;Staffordshire University
2119;Broadband Networks Inc.
2120;Federal Aviation Administration
2121;Technical Communications Corporation
2122;REZO+
2123;GrafxLab, Inc.
2124;Savant Corp
2125;COMTEC SYSTEMS CO.,LTD. DEOK-HYOENG
2126;Satcom Media
2127;Sonus Networks, Inc.
2128;TPG Network
2129;CNJ Incorporated
2130;Greenbrier & Russel
2131;mainnet
2132;Comnet DatensystemeHolger Zimmermanhzimmermann&cnd.de
2133;Novadigm, Inc.
2134;Alfatech, Inc.
2135;Financial Sciences Corporation Gary
2136;Electronics For Imaging, Inc.
2137;Casabyte
2138;AssureNet Pathways, Inc.
2139;Alexander LAN, Inc.
2140;Gill-Simpson
2141;MCNS, L.P.
2142;Future Systems, Inc.
2143;IMGIS
2144;Skywire Corporation
2145;Irdeto Access B. V.
2146;Peasantworks
2147;Onion Peel Software
2148;PS Partnership
2149;IRdg, Inc.
2150;SDS Ltd.
2151;Promus Hotel Corporation Oscar Pearce
2152;Cavid Lawrence Center
2153;Insider Technologies Ltd Paul Hancock
2154;Berkeley Networks
2155;Infonautics Corporation
2156;Easy Software
2157;CESG
2158;SALIX Technologies, Inc.
2159;Essential Communications
2160;University of Hawaii
2161;Foxtel Management Pty
2162;ZOHO Corporation (formerly 'Advent Network Management')
2163;Vayris, S.A.
2164;Telecom Multimedia Systems, Inc.
2165;Guardall Ltd.
2166;WKK SYSTEMS, Inc.
2167;Prominet Corporation
2168;LMC Lan Management Consulting GmbH
2169;Lewis Enterprise
2170;Teles AG
2171;PCSI (Phoenix Control) Wayne Edward
2172;Fourth Wave Designs, Inc.
2173;MediaGate, Inc.
2174;Interactive Online Services, Inc.
2175;Mutek Transcom Ltd.
2176;University of Dortmund, IRB
2177;Network Diagnostic Clinic
2178;TSI - Telecom Systems Ltd.
2179;WireSpeed Comm. Corp.
2180;Versanet Communications, Inc.
2181;EUnet Communications Services BV
2182;pow communications
2183;AMCommunications Inc.
2184;Open Architecture Systems Integration Solutions (OASIS),Inc.
2185;NetPartner s.r.o.
2186;Vina Technologies
2189;Deutsches Klimarechenzentrum GmbH
2190;ABSYSSClaude-Aime MOTONGANEmotongane&absyss.fr
2191;Quadrophonics, Inc.
2192;Hypercore Technology Inc.
2193;OBTK, Inc., dba Network Designs Corporation
2194;VOIS Corporation
2195;IXO S.A.
2196;Macro4 Open Systems Ltd.
2197;RSA Security
2198;NextWave Wireless Inc.
2199;Pisces Consultancy
2200;TPS Call Sciences, Inc (TPS) Paul L.
2201;ICONSULT
2202;Third Point Systems
2203;MAS Technology Ltd.
2204;Advanced Logic Research, Inc.(ALR)
2205;Documentum, Inc.
2206;Siemens Business Communication Systems, Inc.
2207;Telmax Communications Corp.
2208;Zypcom, Inc.
2209;Remote Sense
2210;OOTek Corporation
2211;eSoft, Inc.
2212;anydata limited
2213;Data Fellows Ltd.
2214;Productions Medialog Inc.
2215;Inovamerci, Lda
2216;OKITEC
2217;Vertex Networks Inc.
2218;Pulse Communications
2219;CXA Communications Ltd.
2220;IDD Information Service
2221;Atlas Computer Equipment, Inc.
2222;Syntegra
2223;CCC Information Services
2224;W. Quinn Associates
2225;Broadcom Eireann Research Ltd.
2226;Risk Management Services llc
2227;Watkins-Johnson Company
2228;Eric E. Westbrook
2229;Martinho-Davis Systems Inc.
2230;XYPOINT Corporation
2231;Innovat Communications, Inc.
2232;Charleswood & Co.
2233;ID Software AS
2234;Telia AB
2235;Exploration Enterprises, Inc.
2236;Daimler-Benz Aerospace AG
2237;Xara Networks Ltd.
2238;The FreeBSD Project
2239;World Merchandise Exchange (WOMEX) Ltd.
2240;lysis
2241;CFL Research
2242;NET-TEL Computer Systems Limited
2243;Sattel Communications
2244;Promatory Communications Inc.
2245;Catalogic Software Inc. (formerly 'Syncsort, Inc.')
2246;LloydsTSB Group Plc
2247;IT Consultancy Engineering Management Group Ltd.
2248;LITE-ON COMMUNICATIONS Corp.
2249;The New Millennium
2250;Quatraco Yugoslavia
2251;BR Business Systems
2252;WheelGroup Corporation Jonathan
2253;Ultimate Technology, Inc.
2254;Delta Electronics, Inc.
2255;Waffle Productions
2256;Korea Internet
2257;Selex Communications Limited (formerly 'BAE SYSTEMS')
2258;THOMSON BROADCAST SYSTEMS
2259;Workflow Automation Company Ltd.
2260;Associated RT, Inc.
2261;DRS Codem Systems
2262;RIGHT TIME WATCH CENTER FELIX
2263;Advanced-Vision Technologies, Inc.
2264;Applied Intelligence Group Dana
2265;Acorn Computers Ltd.
2266;Tempest Consulting Inc.
2267;Digital Sound Corporation
2268;Fastlan Solutions, Inc.
2269;Ordinox Network, Inc.
2270;Telinc Corporation
2271;DRS Consulting Group
2272;Rapid City Communication
2273;Invisible Fence Sales Company
2274;Troika Management Services
2275;VXtreme Inc.
2276;CryptSoft Pty Ltd
2277;Brooktrout Technology
2278;GRASS mbH
2279;EPiCon Inc.
2280;SAD Trasporto Locale S.p.a
2281;Giganet Ltd
2282;INCAA Informatica Italia srl
2283;Vermont Firmware Corporation
2284;Automated Concepts
2285;Flash Networks Ltd
2286;Oracom Inc.
2287;Shell Services Company
2288;Black Pigs of Death
2289;N3ERZ
2290;Technology Rendezvous Inc.
2291;ZapNet! Inc.
2292;Premier Technologies
2293;Tennyson Technologies
2294;Dot Hill Systems
2295;DH Technology, Inc.
2296;DAGAZ Technologies, Inc.
2297;Ganymede Software Inc.
2298;Tele-Communications Inc.
2299;FreeGate Corportation
2300;MainControl Inc.
2301;Luminate Software Corp.
2302;K2Net
2303;Aurora Communciations Pty. Ltd.
2304;LANscape Limited
2305;Gateway Technologies Inc.
2306;Zergo Limited
2307;C4U Solutions
2308;BOLL Engineering AG
2309;Internet Mail Consortium
2310;College of Mathematics and Science - Univ. of Central Oklahoma
2311;Institute for Applied Supercomputing - CSUSB
2312;Red Hat
2313;Legal & General Assurance Society Ltd.
2314;Fire Networks Inc.
2315;icti
2316;Internet Communication Security
2317;TALX Corporation
2318;Repeater Technologies Inc.
2319;Aumtech Inc.
2320;EuroSInet
2321;ke Kommunikations-Elektronik
2322;Starvision Multimedia Corp.
2323;Alcatel Telecom ASD
2324;AVAL DATA Coporation
2325;Pacific Northwest National Laboratory
2326;Tortoise Software Systems
2327;Verio, Inc.
2328;ArrayComm, Inc.
2329;DST Systems Inc.
2330;Vision Service Plan
2331;Best Buy
2332;Shared Network Services (SNS)
2333;BBC
2334;Packeteer Inc.
2335;Applied Digital Access
2336;HIS Technologies
2337;DNE Technologies, Inc.
2338;Vertical Networks, Inc.
2339;CSoft Ltd.
2340;National Grocers
2341;Reliance Computer Corp.
2342;AK-NORD EDV Vertriebsges mbH
2343;Financial Technologies International
2344;SpaceWorks, Inc.
2345;Torrent Networking Technologies Corp.
2346;CTI
2347;Datastream International Abbas Foroughi
2348;Killion Inc.
2349;Mission Critical Software, Inc.
2350;Data Research and Applications, Inc.
2351;Resonate Inc.
2352;Ericsson, Inc. (formerly 'RedBack Networks')
2353;Nexware Corporation
2354;ADC Wireless Systems
2355;ITIS
2356;LANCOM Systems
2357;PSIMED Corporation
2358;Transfer Data Test GmbH
2359;T.I.P. Group S.A.
2360;Redlink
2361;Japan Information Engineering Co, Ltd.
2362;Richter Systems Development, Inc.
2363;Eurocontrol MAS UAC
2364;Konica Corporation
2365;Viacom
2366;XIOtech Corporation
2367;IMS Gesellschaft fuer Informations- und Managementsysteme mbH
2368;Softworks
2369;MobileWare Corporation
2370;Memco Software Ltd.
2371;Advanced TechCom, Inc.
2372;Bedford Associates, Inc.
2373;CyberWizard, Inc.
2374;SMART Technologies, Inc.
2375;Concentric Network Corporation
2376;The SNMP WorkShop
2377;Reltec Corp
2378;Nera
2379;Nations Bank
2380;Integrated Design Techniques Limited
2381;OpenLink Software, Inc.
2382;NetReality, Inc.
2383;Imation Corp.
2384;SIBIS Ltd.
2385;SHARP Corporation
2386;Desktop Data, Inc.
2387;Telecom Device K.K.
2388;Captech Communication Inc.
2389;Performance Telecom Corp.
2390;Com'X
2391;Karim
2392;Systems Integration Group
2393;Witcom Innovative Radio Systems
2394;S.F. Software
2395;MARBEN Italia S.p.A.
2396;ActivCard, Inc.
2397;Cognos, Inc.
2398;Eagle Traffic Control Systems W.L.(Bud)
2399;Netwave
2400;Hemet.net
2401;NBX Corporation
2402;Al-Bader Shipping & Gen. Cont. Co. Domnic Faia
2403;@Home Network
2404;Primeur
2405;ILTS Inc.
2406;Computer Generation, Inc.
2407;Mouton Noir Enterprises Inc.
2408;Baystate Sound & Recording
2409;Metapath Corporation
2410;Tajeet Gourmet Food Manufacturing
2411;Telcel
2412;Intertrader Ltd
2413;Maxtronics
2414;Spiderplant
2415;Software.com, Inc.
2416;Adherent Systems Ltd
2417;Korfmacher
2418;Svenska EDIT AB
2419;MLM5000
2420;INIT
2421;Teltone Corporation
2422;Faircross Computers
2423;Carycom (H.K.) LTD
2424;Dominio Publico Internet, S.L.
2425;bkr - Network Systems
2426;Mariposa Technology, Inc.
2427;Brocade Communications Systems, Inc. (formerly 'NuView Inc.')
2428;Uninett
2429;A.C.E.
2430;Oy Comptel Ab
2431;mms Communication GmbH
2432;Sortova Consulting Group, Inc.
2433;ENVOY Corporation
2434;Metron Technology Limited
2435;Brother Industries, Ltd.
2436;NetCom Systems, Inc.
2437;Kapsch AG.
2438;Shomiti Systems
2439;Computerm Corporation
2440;Efficient IP
2441;CertiSoft Tecnologia Ltda.
2442;EDI Enterprises, Inc.
2443;CCII Systems (Pty) Ltd
2444;Connetix, Inc.
2445;TUNIX Open System Consultants
2446;GNP Computers
2447;Intercope International
2448;NXT
2449;Pan Dacom Forcom Telekommunikationssysteme GmbH
2450;Auco, Inc.
2451;Tecnotree (formerly 'Tecnomen')
2452;Helax AB
2453;Omtool Ltd.
2454;G-connect
2455;Dynamic Mutual Funds
2456;Antec Network Technologies
2457;Premiere Promotions
2458;LANQuest
2459;Guardian Bank p. Zagreb
2460;ihlas net
2461;WAVTrace
2462;VIGGEN Corporation
2463;SAIF ALI CO., Ltd.
2464;CARYNET Information Center
2465;Application Telematiques, Numeriques et Reseaux (ATNR)
2466;Channelmatic-LIMT, Inc.
2467;ArrowPoint Communications Inc.
2468;Ingrasys
2469;Netbuilding
2470;Personal & Confidential Klaus
2471;Comsys International B.V.
2472;Advance Telecommunication Krisada Arjinpattara
2473;GateKey Solutions, Inc.
2474;Avici Systems, Inc.
2475;Sierra Technology, Inc.John Fischerjfischer&stisierra.com
2476;Encanto Networks Inc.
2477;Mount Olive College
2478;FUJITSU ACCESS LIMITED
2479;EDS GmbH
2480;Jyra Research Inc.
2481;Summit Communications
2482;Ministry of Transport, Public Works and Water Management
2483;WinNet MCS Inc.
2484;ICG Communications
2485;CrossLink Internet Services
2486;Cygnus Computer Associates, Ltd.
2487;Phoenix Technologies Ltd.
2488;Internetclub
2489;CV. MITRA ADI PRANATA Ir. Fx Wahyu Hartono
2490;Vixel Corporation
2491;Atmosphere Networks Inc.
2492;Montana Tel-Net
2493;JCP Computer Services Ltd.
2494;Inter Clear Service Ltd.
2495;Internet Systems Consortium, Inc.
2496;LightSpeed International, Inc.
2497;GammaGraphX, Inc.
2498;iManage Inc.
2499;Internet Security Systems
2500;Vienna Systems Corporation
2501;Yago Systems, Inc.
2502;LunarWave Communications
2503;Bangkok Pattaya Hospital
2504;Roke Manor Research Limited
2505;New Oak Communications, Inc.
2506;Bug Free Development
2507;ARC Technologies Group, Inc.
2508;Internet Dynamics, Inc.
2509;Aviat Networks
2510;Bear Mountain Software
2511;AccessLAN Communications,Inc.
2512;Crossroads Systems, Inc.
2513;CR2A-DI
2514;Mantra Communications Inc.
2515;DiscoverNet
2516;VocalTec Communications Ltd.
2517;Riversoft Limited
2518;Phaos Technology Corp.
2519;POWEREDCOM, Inc.
2520;Internet Systems Inc.
2521;ComConsult
2522;Osicom Technologies
2523;Hitron Technology Inc.
2524;Rabenstein Enterprises
2525;AT Sistemas, C.A.
2526;iPass Inc.
2527;InterLinear Technology Inc
2528;World One Telecom Ltd
2529;Quadritek Systems, Inc.
2530;Syseca
2531;NetSpeak Corporation
2532;OpNet Inc.
2533;MRM Consulting
2534;TNSys-Trading Net System
2535;JCMT
2536;Endeavour Hills Computer Services
2537;Diversified Technology, Inc.
2538;Lateral Management Limited
2539;Proxy Software Systems Ltd.
2540;Combox Ltd.
2541;Spectrix Corporation
2542;Electronics and Telecommunications Research Institute
2543;Arlotto Comnet, Inc.
2544;ADVA AG Optical Networking
2545;NewTec GmbH Systementwicklung und Beratung Harald
2546;PVT a.s. - pvt.net
2547;Catholic University of Pelotas
2548;Cryptonym Corporation
2549;Aker Consultoria e Informatica Rodrigo Ormonde
2550;ELVIS-PLUS
2551;Telegyr Systems
2552;Netegrity, Inc.
2553;Cardinal Network, New Zealand Ltd
2554;Micro Integrated Innnovations Paul
2555;JayaTek Sdn. Bhd.
2556;Central Electronic Industry
2557;Transcend Access Systems, Inc.
2558;Outreach Communications Corp.
2559;BocaTel
2560;AT&T GNMC Amsterdam
2561;Teamphone.com Ltd,
2562;SBB Software Beratung GmbH
2563;Comstat DataComm Corporation
2564;The Network Technology Group
2565;Avery Dennison
2566;ROHDE & SCHWARZ GmbH & Co.KG
2567;Datamedia SA
2568;Integrix, Inc.
2569;Telenor Novit AS
2570;Prefered Communications
2571;Mu'Tah University
2572;Network TeleSystems, Inc.
2573;Decision-Science Applications,Inc. Simeon Fitch
2574;Concentricity, LLC
2575;Artiza Networks Inc.
2576;ComputerShare Systems Limited
2577;EDR Technologies
2578;AbirNet
2579;Trikota, Inc.
2580;Diebold Company of Canada Limited Rajan Raman
2581;Precise Connectivity Solutions
2582;ANS Communications
2583;Hydro-Quebec TransEnergie
2584;RadioLAN, Inc.
2585;Youth Opportunities Upheld, Inc.
2586;Teracom AB
2587;Freemont Avenue Software, Inc.
2588;Positron Fiber Systems
2589;Chuo Electronics, Co., Ltd.
2590;Minolta Co., Ltd.
2591;Radyne Corporation
2592;NSI Software
2593;Exstream PC
2594;Simulation Laboritories Inc.
2595;WebTV Networks, Inc.
2596;Credit Management Solutions, Inc.
2597;Chisholm Technologies Inc.
2598;WonderNet International Corp
2599;Percpetics Corporation
2600;Distributed Systems Logic, Inc.
2601;US West !nterprise Networking Services
2602;Intrasoft Corporation
2603;Allot Communications
2604;Sophos Plc
2605;TaylorMade-Math
2606;Rittal-Werk Rudolf Loh GmbH & Co.KG
2607;LAN International, Inc.
2608;Precise Software Solutions
2609;New Prime Inc.
2610;DataHaven Project, Inc.
2611;Interspeed
2612;MPI Tech a/s (formerly 'i-data international a-s')
2613;Accelerated Networks, Inc.
2614;Forschungszentrum Karlsruhe GmbH
2615;ixMicro
2616;CAO Diffusion
2617;Computer Communications Consulting, Inc.
2618;Tracewell Systems, Inc.
2619;Advanced Internet Management, Inc.
2620;Check Point Software Technologies Ltd
2621;Martin Zwernemann
2622;Amarex Technology, Inc.
2623;ASUSTek Computer Inc.
2624;Wave Wireless Networking
2625;FCI Telecommunications Corporation
2626;Entuity Limited (formerly 'Prosum Ltd')
2627;TCAM Systems (UK) Ltd
2628;Natural MicroSystems
2629;City of Wauwatosa
2630;The Esys Corporation
2631;Altvater Airdata Systems GmbH Peter Haaf
2632;PT Wiryamas Sinar Palapa
2633;Compucentre
2634;Western Telematic, Inc.
2635;ADTX
2636;Juniper Networks, Inc.
2637;Aptis Communications, Inc.
2638;Bstpromark
2639;EdgePoint Networks, Inc.
2640;AIMetrix Incorporated
2641;Arctunn Consulting
2642;Computel Electronica S.A.Jose
2643;FlowWise Networks Inc.
2644;Synaptyx Corporation
2645;First Union National Bank
2646;Kommunikator GmbH
2647;C2S (Communication Systeme Service)
2648;Siligom
2649;Radcom Ltd.
2650;Go Ahead Software, Inc.
2651;Space Connection NV
2652;Merck-Medco Managed Care LLC
2653;City Com BV
2654;R&S BICK Mobilfunk GmbH Andreas
2655;Kepler Software, Ltd.
2656;Banque Paribas
2657;Zitech Net
2658;Century Analysis Inc.
2659;Talent Development GmbH Hans-Georg
2660;CopperCom Inc.
2661;Yutaka Electric Mfg. Co. Ltd.
2662;SBF-Bourse De Paris
2663;Economatica
2664;GVN Technologies
2665;Olsy UK
2666;Room 42 Software, LLC
2667;Cirilium
2668;Tavve Software Co.
2669;Solari di Udine
2670;NetVenture, Inc.
2671;Connected Systems Group
2672;Corporate Software & Technologies, INT, Inc.
2673;Fibex Systems
2674;Claude Jardine Design
2675;Net Marketing, Inc.
2676;IBP, Inc.
2677;RD6 Inc.
2678;MassMedia Communications Inc.
2679;Nexans Suisse SA.
2680;Peak Audio, Inc.
2681;Sia Yiu
2682;DPS Inc.
2683;Callisto Software
2684;ViaVideo Communications, Inc.
2685;Sequel Technology Corporation
2686;Wi-LAN Inc.
2687;Network System Technologies, Inc.
2688;Center Technology
2689;Coby Roberts
2690;Netronix Inc.
2691;Network Computer, Incorporated
2692;WebWeaving
2693;Institut Jozef Stefan
2694;Eldat Communication Ltd.
2695;MetaCommunications. Inc.
2696;Digital Video Broadcasting (DVB)
2697;Bayly Communications Inc.
2698;Poznan Supercomputing and Networking Center - POZMAN
2699;Printer Working Group
2700;DIRECTV
2701;Argon Networks Inc.
2702;WACOS Inc.
2703;Object Zone AB
2704;Unassigned
2705;SECUDE IT Security GmbH
2706;Institute for Applied Information Processing and Communications,Graz University of Technology
2707;International Network Services
2708;JNR Systems
2709;Congreve Computing Ltd.
2710;Northrop Grumman - Surveillance and Battle Management Systems
2711;Littlewoods Stores, Ltd.
2712;ICE-TEL TLCA
2713;Mauswerks, Inc.
2714;Dep. of Signal Theory and Communications - UPC
2715;Zapex Technologiesn Inc.
2716;Glueck & Kanja Technology AG
2717;Alcatel Telspace
2718;Intercall
2719;Townsend Analytics Ltd.
2720;NorCom Informationstechnologie und Unternehmensberatung GmbH
2721;News Internet Services
2722;Georgia Tech Research Institute
2723;Guerrilla Mail, Inc.
2724;EasyStreet Online Services, Inc.
2725;Art Technology Group, Inc.
2726;Capital One Financial Corp.
2727;SFA, Inc.
2728;Packard Bell NEC, Inc.
2729;Empire Net
2730;Ottosen
2731;Dialogdesign
2732;Innovative Data Technology
2733;Group 2000 Nederland b.v.
2734;Digital Lightwave, Inc.
2735;MIBS-R-US
2736;EtherWAN Systems, Inc.
2737;Cordless Technology A/S
2738;Punjab Communications Ltd.(PunCom)
2739;Tanstaafl! Consulting
2740;Artevea
2741;Calirnet Systems, Inc.
2742;Manage.com
2743;RFL Electronics, Inc.
2744;Sarnoff Real Time Corporation
2745;LANCAST, Inc.
2746;Martin Communications
2747;Dirig Software, Inc.
2748;ICL Retail Systems Europe
2749;Aptia, Inc.
2750;Vecima Networks Inc. (formerly 'WaveCom Electronics Inc.')
2751;Globalcast Communications Inc.
2752;McComm International bv
2753;ARGO Data Resource Corporation Thomas
2754;Excel Switching Corporation
2755;Palomar Communications, Inc.
2756;NetStart, Inc.
2757;SmartCommerce Solutions
2758;Universal Micro Applications, Inc.
2759;SNS Consultants
2760;Enhanced Messaging System, Inc.
2761;Informatica S.p.A.
2762;Netgame Ltd.
2763;IntelliNet Technologies, Inc.
2764;Acxiom Corporation
2765;Dafur GmbH
2766;Platform Computing Corporation
2767;Automotive Products plc
2768;RandD Computer Services Razvan
2769;Knuerr AG
2770;Eurotel Praha s.r.o.
2771;Inlab Software GmbH
2772;Intersolve Technologies
2773;Redstone Communications, Inc.
2774;Algorithmic Research Ltd.
2775;AGT International, Inc.
2776;Fourthtrack Systems
2777;Flextel S.p.a.
2778;WarpSpeed Computers
2779;21C3
2780;Neo Networks Inc.
2781;Technical University of Madrid (UPM)
2782;BOM Computer Services Ltd.
2783;Control Systems International
2784;bbcom Broadband Communications GmbH & Co. KG
2785;Tecnopro SA
2786;Politecnico di Torino
2787;ING Group
2788;Wytec Incorporated Dave
2789;Mauro Enterprise
2790;RoadRunner
2791;Deterministic Networks, Inc.
2792;Sprint PCS
2793;Interactive Intelligence
2794;JAYCOR
2795;Edify Corporation
2796;Fox IT Ltd
2797;University of Pennsylvania
2798;Metawave Communications Corp.
2799;Enterprise Solutions Ltd
2800;CBL GmbH
2801;ADP Dealer Services
2802;EFKON
2803;SICAN GmbH
2804;KeyTrend Inc.
2805;ACC TelEnterprises
2806;EBA
2807;Teleware Co., Ltd.
2808;eFusion, Inc.
2809;Participants Trust Company
2810;PeopleSoft, Inc.
2811;Entrata Communication
2812;Musics.com
2813;First Telecom plc.
2814;Telesnap GmbH
2815;Newpoint Technologies, Inc.
2816;T&E
2817;Disney Regional Entertainment, Inc.
2818;Ramp Networks, Inc.
2819;Open Software Associates
2820;Procom Technology
2821;University of Notre Dame (Office of Information Technology)
2822;Arquitectura Animada
2823;Sumbha Holograms & Packaging Systems Ltd.
2824;The A Consulting Team, Inc.
2825;WorldGate Communications, Inc.
2826;TOA Electronics Ltd.
2827;Sytex Systems Corp.
2828;Zell Distributors
2829;YRless Internet Corporation
2830;HALO Technologies
2831;Beijing Univ. of Posts & Telecom., Training Center
2832;Virtual Data Systems, Inc.
2833;NetDox, Inc.
2834;Expert Computer Service Jim Mac
2835;Dictaphone
2836;Unex Technology Corporation
2837;Global Mobility Systems, Inc.
2838;TFM Associates
2839;Teleran Technologies, L.P. Carmen Randazzo
2840;Digital Telecommunications, Inc.
2841;KB Internet Ltd.
2842;Agri Datalog
2843;Braid Systems Limited
2844;Newsnet ITN
2845;JTCS
2846;KEYCORP Pty. Ltd.
2847;GTE Internetworking
2848;Royalblue Technologies plc Trevor Goff
2849;U&R Consultores Argentina
2850;Tevycom Fapeco S.A.
2851;Polaris Communications
2852;Competitive Automation, Inc.
2853;IDEXX Laboratories, Inc.
2854;Network Computing Technologies, Inc.
2855;Axxcelera Broadband Wireless
2856;Cableware Electronics
2857;Network Power and Light
2858;Clarent Corporation
2859;Kingston - SCL
2860;netVest
2861;VSN systemen BV
2862;Northwest Consulting Services Randy
2863;Thomson Inc.
2864;Digitel S/A Industria Eletronica
2865;Nortel Networks - Optical Metro
2866;Technical Insights
2867;NKF Electronics
2868;Glasshouse Business Networks B.V.
2869;VSI Enterprises
2870;E-TECH, Inc.
2871;UltraDNS
2872;Unisource Business Networks Nederland bv
2873;AGENTics
2874;OTC Telecom Inc.
2875;G.U.I.Dev. International Inc.
2876;Cothern Computer Systems
2877;Arbinet Communications Inc.
2878;FaxForward Canada, Ltd.
2879;Sonus Networks, Inc.
2880;IPHighway Ltd.
2881;Clarion
2882;Comtrol Corporation
2883;Coherent Communications Systems Inc
2884;ADS Networks
2885;Chicago-Soft Ltd.
2886;Netbalance
2887;AS Proekspert
2888;Adfm Multimedia Internet
2889;Praxis International Inc.
2890;Solectek Corporation
2891;NanoSpace, Inc.
2892;KAPS, Inc.
2893;Computer Associates, Italy
2894;Mainsail Networks, Inc.
2895;EDS, SSMC-Tools Support and Development
2896;Breece Hill Technologies Inc.
2897;AT&T Capital Corp Ernest
2898;HighGround Systems, Inc Thomas Bakerman
2899;Omnia Communications, Inc.
2900;Mer Telemanagement Solutions
2901;Replicase, Inc.
2902;Microlog Corporation
2903;Smartways Technology Limited
2904;Computer Services
2905;Trumpet Software International Pty Ltd
2906;Rsi Solutions Ltd.
2907;C-Cor Electronics
2908;Castle Networks, Inc.
2909;Nexabit Networks, LLC
2910;General Electric Company
2911;Objective Software Services, Inc.
2912;Ameristar Technologies Corp.
2913;Hycor Biomedical, Inc.
2914;Fellesdata AS
2915;Network Engines, Inc.
2916;Daimler-Benz AG
2917;Data Interface Systems Corp
2918;Symmetry Communications Systems, Inc.
2919;Rambus Corp.
2920;Will-Do Information Services
2921;Swiss Pharma Contract Ltd.
2922;I-O Corporation
2923;Formula Consultants Inc.
2924;Star TV (Satellite Television Asia Region Ltd)
2925;Cyclades Corporation
2926;Sonoma Systems, Inc.
2927;Jacksonville Electric Authority
2928;Net Insight AB
2929;Quallaby
2930;ValiCert, Inc.
2931;GADC Networks
2932;TERMA Elektronik AS
2933;Floware System Solutions Ltd.
2934;Citicorp
2935;Quantum Corp. (formerly 'Pathlight Technology Inc.')
2936;Prominence Dot Com, Inc.
2937;Deutsche Telekom AG
2938;Proginet Corporation
2939;InfoExpress, Inc.
2940;Argent Software
2941;ReadyCom Inc.
2942;COCOM A/S
2943;ObjTech Software
2944;Top Layer Networks, Inc.
2945;TdSoft Communications Software Ltd.
2946;SWITCH
2947;Best Power - A Division of General Signal Power Systems
2948;TeleSuite Corporation
2949;Global Quest Consaltance
2950;Ampersand, Inc.
2951;Nentec
2952;T&E Soft
2953;Imedia
2954;Universitaet Bielefeld, Technische Fakultaet
2955;PSINet UK Ltd.
2956;InfoLibria, Inc.
2957;Ericsson Communications Ltd.
2958;Secure Network Solutions Ltd.Brendan Simon
2959;Workstation Solutions, Inc.
2960;National Landscape Assn. Inc.
2961;DIALOGS Software GmbH
2962;Netwise AB
2963;Security Dynamics Technology, Inc.
2964;Zeta Communications Ltd.
2965;Fujikura Solutions Ltd. (formerly 'Syscom Ltd.')
2966;Digital ChoreoGraphics
2967;CableData Inc.
2968;Allen Telecom Systems
2969;Charles Craft
2970;Sunstone Enterprises
2971;Corecess Inc.
2972;Network Alchemy, Inc.
2973;Integral Access, Inc.
2974;IP Metrics Software, Inc.
2975;Notarius T.S.I.N. Inc.
